Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
1212	8815	Schon	O	none	0
1213	8821	von	B-Richtung	9CB440C5-EF04-433B-8A53-A81DAB131BC3	1
1214	8825	dem	O	none	0
1215	8829	Waldhügel	B-Ort-Container-BK	B105BA32-C0C4-4D48-B02A-A800A3614F13	1
1216	8839	herab	B-Richtung	E7F48990-5B55-4046-893E-088647AF7063	1
1217	8845	hatte	O	none	0
1218	8851	der	O	none	0
1219	8855	Greis	O	none	0
1220	8861	die	O	none	0
1221	8865	am	B-Positionierung	A164F450-43A3-48B5-BC0D-FDACAB0056A7	1
1222	8868	Wiesenrande	B-Ort-Abstrakt	B1DEE843-1377-435B-B81E-0A149B64DBD4	1
1223	8880	liegende	O	none	0
1224	8888	\n                     	O	none	0
1225	8910	Schenke	B-Ort-Container-BK	B6EF9883-07EE-4E32-9450-26FE60116C8D	1
1226	8918	an	O	none	0
1227	8921	ihrer	O	none	0
1228	8927	ganzen	O	none	0
1229	8934	Bauart	O	none	0
1230	8940	,	O	none	0
1231	8942	noch	O	none	0
1232	8947	mehr	O	none	0
1233	8952	an	O	none	0
1234	8955	dem	O	none	0
1235	8959	leuchtenden	B-Bewegung-Licht	09F18863-7780-48F3-88C0-9641C5CF1E16	1
1236	8971	Heerd-	O	none	0
1237	8978	oder	O	none	0
1238	8982	\n                     	O	none	0
1239	9004	Kaminfeuer	O	none	0
1240	9015	für	O	none	0
1241	9019	einen	O	none	0
1242	9025	der	O	none	0
1243	9029	vielen	B-Dimensionierung-Menge	23C056FB-4AC2-49C1-9FF4-EF9EDFF1EB66	1
1244	9036	gastlichen	O	none	0
1245	9047	Haidekretschame	B-Ort-Container	136EFF25-A6E8-4949-9C0A-26AE05743B83	1
1246	9063	erkannt	B-Bewegung-Licht	E832DB2E-6DE6-404F-AEA0-8D4EDA9FB7AE	1
1247	9070	,	O	none	0
1248	9072	die	O	none	0
1249	9076	in	B-Positionierung	9764CF44-F66B-4D78-8E60-E92DFE830F38	1
1250	9079	den	O	none	0
1251	9082	\n                     	O	none	0
1252	9104	endlosen	B-Dimensionierung-Groesse	A1223531-4C15-4D45-85D7-B4026DBFCB5C	1
1253	9113	Wäldern	B-Ort-Container	3A4FCEA0-188F-470C-909F-F0AC045B23A7	1
1254	9121	zerstreut	O	none	0
1255	9131	liegen	O	none	0
1256	9137	.	O	none	0
1257	9139	Er	O	none	0
1258	9142	schien	B-Bewegung-ALT	AFAE1A51-BA38-43EA-81B5-6583D9431899	1
1259	9149	darüber	O	none	0
1260	9157	sehr	O	none	0
1261	9162	erfreut	O	none	0
1262	9170	zu	O	none	0
1263	9173	sein	O	none	0
1264	9178	und	O	none	0
1265	9181	\n                     	O	none	0
1266	9203	seine	O	none	0
1267	9209	strengen	O	none	0
1268	9217	,	O	none	0
1269	9219	tief	B-Dimensionierung-Abstand	EDC6A64D-25E5-4872-A792-EE9BF2456E86	1
1270	9224	gefurchten	B-Bewegung-ALT	EF608EBA-4EE7-4712-A7FB-98A3D2C22C6F	1
1271	9235	Züge	B-Ort-ALT	157155EF-F623-47D1-A201-0EE7B718F509	1
1272	9239	,	O	none	0
1273	9241	die	O	none	0
1274	9245	in	O	none	0
1275	9248	einem	O	none	0
1276	9254	Zeitraume	O	none	0
1277	9264	von	O	none	0
1278	9268	mehr	O	none	0
1279	9273	als	O	none	0
1280	9276	\n                     	O	none	0
1281	9298	achtzig	O	none	0
1282	9306	Jahren	O	none	0
1283	9313	vielen	O	none	0
1284	9320	Kummer	O	none	0
1285	9327	 	O	none	0
1286	9328	und	O	none	0
1287	9332	schweres	O	none	0
1288	9341	Herzeleid	O	none	0
1289	9351	erfahren	O	none	0
1290	9360	haben	O	none	0
1291	9365	\n                     	O	none	0
1292	9387	mochten	O	none	0
1293	9394	,	O	none	0
1294	9396	heiterten	O	none	0
1295	9406	sich	O	none	0
1296	9411	etwas	O	none	0
1297	9417	auf	O	none	0
1298	9420	,	O	none	0
1299	9422	als	O	none	0
1300	9426	er	O	none	0
1301	9429	in	B-Richtung	3FD18A72-F272-41E8-B374-87A5CF98C93A	1
1302	9432	die	O	none	0
1303	9436	Schenkstube	B-Ort-Container-BK	7767D320-21F5-4E08-9295-3CBEE25BD9B7	1
1304	9448	trat	B-Bewegung-Subjekt	E487FE21-5C3E-488E-A2C5-0AC260FE6FDF	1
1305	9452	.	O	none	0
1306	9454	Es	O	none	0
1307	9457	kam	B-Bewegung-ALT	6E9DD79F-170F-4393-8AE0-451D20EF91AB	2
1308	9461	ihm	O	none	0
1309	9464	\n                     	O	none	0
1310	9486	Alles	O	none	0
1311	9492	darin	B-Positionierung	8C59CBBC-7C22-46CF-8BA0-22F044A3F887	1
1312	9498	so	O	none	0
1313	9501	bekannt	O	none	0
1314	9509	vor	B-Bewegung-ALT	6E9DD79F-170F-4393-8AE0-451D20EF91AB	2
1315	9512	,	O	none	0
1316	9514	daß	O	none	0
1317	9518	er	O	none	0
1318	9521	den	O	none	0
1319	9525	Arm	O	none	0
1320	9529	seines	O	none	0
1321	9536	jungen	O	none	0
1322	9543	Begleiters	O	none	0
1323	9554	drückte	B-Bewegung-Subjekt	C4AB7EEC-311A-4067-BB51-A82C907A29F1	1
1324	9562	und	O	none	0
1325	9565	\n                     	O	none	0
1326	9587	auf	B-Positionierung	51A445F9-1FCC-47DD-9557-80E781AD9BB6	1
1327	9591	der	O	none	0
1328	9595	Thürschwelle	B-Ort-Container-BK	232E4B1D-DFEA-4427-8807-DBA2EA1FFAA3	1
1329	9608	stehen	B-Bewegung-Subjekt	2F5A0AE3-AC33-48C1-9E6E-540184A3625B	2
1330	9615	bleibend	I-Bewegung-Subjekt	2F5A0AE3-AC33-48C1-9E6E-540184A3625B	2
1331	9624	mit	O	none	0
1332	9628	leiser	O	none	0
1333	9635	Stimme	O	none	0
1334	9642	zu	B-Richtung	F290FBA7-CB1A-49B1-AD8B-533CC331E23A	1
1335	9645	ihm	O	none	0
1336	9649	sagte	B-Bewegung-Schall	502ACFD3-5258-4779-868E-9932FE51747B	1
1337	9654	:	O	none	0
1338	9656	»	O	none	0
1339	9657	Sieh	B-Bewegung-Licht	1970F3C3-0346-451A-A70E-2E1BED1BEA9F	1
1340	9661	,	O	none	0
1341	9662	\n                     	O	none	0
1342	9684	Paul	O	none	0
1343	9688	,	O	none	0
1344	9690	das	O	none	0
1345	9694	ist	O	none	0
1346	9698	die	O	none	0
1347	9702	Heimath	O	none	0
1348	9710	Deiner	O	none	0
1349	9717	Väter	O	none	0
1350	9722	!	O	none	0
1351	9723	«	O	none	0
1352	9724	\n	O	none	0
1353	9725	Der	O	none	0
1354	9729	Wirth	O	none	0
1355	9735	stutzte	O	none	0
1356	9742	,	O	none	0
1357	9744	als	O	none	0
1358	9748	er	O	none	0
1359	9751	diese	O	none	0
1360	9757	obwohl	O	none	0
1361	9764	in	O	none	0
1362	9767	deutscher	O	none	0
1363	9777	Sprache	O	none	0
1364	9785	gemachte	B-Bewegung-Schall	955BC82B-1D72-4318-9D8E-C13E750CCCF6	1
1365	9794	Bemerkung	O	none	0
1366	9803	\n                     	O	none	0
1367	9825	hörte	B-Bewegung-Schall	6381CC8A-B20F-4F25-83A8-2AA6A7A62A08	1
1368	9831	und	O	none	0
1369	9835	rückte	B-Bewegung-Subjekt	6FE6B039-8166-494C-BF31-41892B7A875E	1
1370	9842	mit	O	none	0
1371	9846	größerer	O	none	0
1372	9855	Eile	O	none	0
1373	9859	,	O	none	0
1374	9861	als	O	none	0
1375	9865	er	O	none	0
1376	9868	sonst	O	none	0
1377	9874	zu	O	none	0
1378	9877	thun	O	none	0
1379	9882	pflegte	O	none	0
1380	9889	,	O	none	0
1381	9891	ein	B-Dimensionierung-Menge	78455F1F-FC40-466D-96AA-D09EDA5DDB15	2
1382	9895	paar	I-Dimensionierung-Menge	78455F1F-FC40-466D-96AA-D09EDA5DDB15	2
1383	9899	\n                     	O	none	0
1384	9921	Schemel	B-Ort-Container	0146605F-4665-4F75-B07C-702EA1AD1F6C	1
1385	9929	an	B-Richtung	FF67E353-6A02-4188-B5B5-784C6139588F	1
1386	9932	den	O	none	0
1387	9936	großen	B-Dimensionierung-Groesse	B008F4FE-62D7-4E39-A4CD-40A4EF88E0FB	1
1388	9943	in	B-Positionierung	A2F35CBB-A2DC-4872-B17C-04CFE67CEAC1	1
1389	9946	der	O	none	0
1390	9950	südlichen	B-Positionierung	F6062A4C-AB33-4B5E-B2FE-3D1E501FD4FC	1
1391	9960	Stubenecke	B-Ort-Container	FB549C1D-85C8-4098-8630-81CD013AB260	1
1392	9971	befindlichen	O	none	0
1393	9984	Tisch	O	none	0
1394	9989	.	O	none	0
1395	9990	\n                     	O	none	0
1396	10012	Inzwischen	O	none	0
1397	10023	sah	B-Bewegung-Licht	EB10E761-26C4-4690-B88C-E893D81EE91D	2
1398	10027	der	O	none	0
1399	10031	Jüngling	O	none	0
1400	10040	sich	O	none	0
1401	10045	neugierig	O	none	0
1402	10055	im	B-Positionierung	9D752FC8-8111-49FB-9C1E-90AD686086DF	1
1403	10058	Zimmer	B-Ort-Container	C26C39AE-F1F7-41F7-87F2-BEEB3568ACA5	1
1404	10065	um	B-Bewegung-Licht	EB10E761-26C4-4690-B88C-E893D81EE91D	2
1405	10067	,	O	none	0
1406	10069	wo	B-Positionierung	3B910312-0B86-4E28-AF9B-1F74B9E1A76C	1
1407	10072	der	O	none	0
1408	10076	umfangreiche	B-Dimensionierung-Groesse	A8AB90E5-9B7F-4D8E-8336-F1F16F9D8E0A	1
1409	10088	\n                     	O	none	0
1410	10110	Kachelofen	O	none	0
1411	10121	mit	O	none	0
1412	10125	dem	O	none	0
1413	10129	großen	B-Dimensionierung-Groesse	DFC4F713-5BAA-4916-94CC-CB741626F28A	1
1414	10136	hellpolirten	O	none	0
1415	10149	kupfernen	O	none	0
1416	10159	Ofentopfe	O	none	0
1417	10168	,	O	none	0
1418	10170	und	O	none	0
1419	10174	daneben	B-Positionierung	15341131-70A0-4667-9C15-9BA30972019B	1
1420	10182	der	O	none	0
1421	10186	in	B-Richtung	49BC67FC-0FBC-4636-8834-9F8A981AA778	1
1422	10188	\n                     	O	none	0
1423	10210	die	O	none	0
1424	10214	Wand	B-Ort-Objekt-BK	A21F9933-DCAD-47E0-8A0C-C4D7C83EC834	1
1425	10219	eingemauerte	B-Bewegung-Subjekt	E96FEBB8-1A9D-4FC1-9843-7B2EB75327A7	1
1426	10232	Kamin	O	none	0
1427	10237	,	O	none	0
1428	10239	auf	B-Positionierung	F6A6D7DB-AE77-4B6B-890F-179EE1C0436A	1
1429	10243	dem	O	none	0
1430	10247	ein	O	none	0
1431	10251	knisterndes	B-Bewegung-Schall	78C31BBD-2A41-4E56-9078-5163ECBC9390	1
1432	10263	Kienfeuer	O	none	0
1433	10273	hochauf	B-Richtung	515476EE-8E55-4B79-96B0-AE052E8AB3BD	1
1434	10281	loderte	B-Bewegung-Licht	C7C9A15A-3A17-47BF-AE97-11318EF1B9AB	1
1435	10288	\n                     	O	none	0
1436	10310	und	O	none	0
1437	10314	die	O	none	0
1438	10318	dämmernde	O	none	0
1439	10328	Stube	B-Ort-Container-BK	958EB11D-3068-4F0C-92B6-9508D32E0208	1
1440	10334	mit	O	none	0
1441	10338	grellem	O	none	0
1442	10346	Lichtschein	O	none	0
1443	10358	beleuchtete	B-Bewegung-Licht	27E17617-1FDA-4F69-8EA2-B03327B9EC47	1
1444	10369	,	O	none	0
1445	10371	besonders	O	none	0
1446	10381	seine	O	none	0
1447	10386	\n                     	O	none	0
1448	10408	Aufmerksamkeit	O	none	0
1449	10423	zu	O	none	0
1450	10426	fesseln	B-Bewegung-ALT	D3AE52C1-A981-40DE-A95C-A2D02FFB8D10	1
1451	10434	schienen	B-Bewegung-ALT	5D2A9C68-351F-4766-8CCE-FBFBF3AAF85A	1
1452	10442	.	O	none	0
1453	10444	Auf	B-Positionierung	CC593E0A-5332-4AF3-8CC9-9679ED99E13E	1
1454	10448	der	O	none	0
1455	10452	Ofenbank	B-Ort-Container	F86CE29B-942A-4A84-B311-4C4CFCEB86CA	1
1456	10461	dem	O	none	0
1457	10465	Kaminfeuer	O	none	0
1458	10476	zunächst	O	none	0
1459	10484	\n                     	O	none	0
1460	10506	saß	O	none	0
1461	10510	eine	O	none	0
1462	10515	bejahrte	O	none	0
1463	10524	Frau	O	none	0
1464	10529	mit	O	none	0
1465	10533	hagerm	O	none	0
1466	10539	,	O	none	0
1467	10541	bleichem	O	none	0
1468	10550	Gesicht	O	none	0
1469	10558	und	O	none	0
1470	10562	drehte	B-Bewegung-Subjekt	C64F7BD6-3E2C-4933-AD21-12F3A01915B4	1
1471	10569	rastlos	O	none	0
1472	10577	beim	O	none	0
1473	10581	\n                     	O	none	0
1474	10603	Schein	O	none	0
1475	10610	der	O	none	0
1476	10614	Flamme	O	none	0
1477	10621	die	O	none	0
1478	10625	Spindel	O	none	0
1479	10632	.	O	none	0
1480	10634	Sie	O	none	0
1481	10638	war	O	none	0
1482	10642	in	O	none	0
1483	10645	schwarze	O	none	0
1484	10654	Stoffe	O	none	0
1485	10661	gekleidet	O	none	0
1486	10670	,	O	none	0
1487	10672	nur	O	none	0
1488	10676	um	O	none	0
1489	10679	das	O	none	0
1490	10682	\n                     	O	none	0
1491	10704	ergrauende	O	none	0
1492	10715	Haar	O	none	0
1493	10719	,	O	none	0
1494	10721	die	O	none	0
1495	10725	Stirn	O	none	0
1496	10731	mehr	B-Dimensionierung-Menge	34DAC3F0-2B3B-475A-A8E3-8D76F94330C4	4
1497	10736	als	I-Dimensionierung-Menge	34DAC3F0-2B3B-475A-A8E3-8D76F94330C4	4
1498	10740	zur	I-Dimensionierung-Menge	34DAC3F0-2B3B-475A-A8E3-8D76F94330C4	4
1499	10744	Hälfte	I-Dimensionierung-Menge	34DAC3F0-2B3B-475A-A8E3-8D76F94330C4	4
1500	10751	bedeckend	B-Bewegung-ALT	8C6A4FB1-7584-4163-A8EA-8283BF6D98DC	1
1501	10760	,	O	none	0
1502	10762	 	O	none	0
1503	10763	hatte	O	none	0
1504	10769	sie	O	none	0
1505	10773	ein	O	none	0
1506	10776	\n                     	O	none	0
1507	10798	zwei	B-Dimensionierung-Menge	6A14486D-9AEE-44BE-96FB-EE2C6DED1C2C	1
1508	10803	Hände	O	none	0
1509	10809	breites	B-Dimensionierung-Groesse	FC95E6DA-7030-4461-B147-3790CCF64A14	1
1510	10817	weißes	O	none	0
1511	10824	Tuch	O	none	0
1512	10829	geschlungen	B-Bewegung-Subjekt	37AC648A-4477-4871-A573-89A7E9012FB4	1
1513	10840	,	O	none	0
1514	10842	das	O	none	0
1515	10846	am	B-Positionierung	CA5E2515-71DB-4787-BF2F-830D4612398F	1
1516	10849	Hinterkopf	O	none	0
1517	10860	in	O	none	0
1518	10863	zwei	B-Dimensionierung-Menge	55D3E130-4657-422F-ABF4-06B09A26EF1C	1
1519	10868	steif	O	none	0
1520	10873	\n                     	O	none	0
1521	10895	auslaufende	B-Bewegung-ALT	DF9C5490-D85A-41A7-8CBE-D3BB208E8EA3	1
1522	10907	ohrenähnliche	O	none	0
1523	10921	Zipfel	O	none	0
1524	10928	zu	O	none	0
1525	10931	einem	O	none	0
1526	10937	Knoten	O	none	0
1527	10944	verknüpft	B-Bewegung-Subjekt	C2F127A3-0879-4646-BF08-CDE791A09771	1
1528	10954	war	O	none	0
1529	10957	.	O	none	0
1530	10959	Sie	O	none	0
1531	10963	sah	B-Bewegung-Licht	BAF53F51-4291-490E-8D97-2AA792951C12	2
1532	10967	die	O	none	0
1533	10970	\n                     	O	none	0
1534	10992	Fremden	O	none	0
1535	11000	mit	O	none	0
1536	11004	großen	B-Dimensionierung-Groesse	BBF83563-5390-4522-B13A-CF24BC0AA81E	1
1537	11011	neugierigen	O	none	0
1538	11023	Augen	O	none	0
1539	11029	an	B-Bewegung-Licht	BAF53F51-4291-490E-8D97-2AA792951C12	2
1540	11031	,	O	none	0
1541	11033	ohne	O	none	0
1542	11038	sie	O	none	0
1543	11042	zu	O	none	0
1544	11045	grüßen	O	none	0
1545	11052	oder	O	none	0
1546	11057	ihren	O	none	0
1547	11063	Gruß	O	none	0
1548	11068	zu	O	none	0
1549	11070	\n                     	O	none	0
1550	11092	erwiedern	O	none	0
1551	11101	,	O	none	0
1552	11103	und	O	none	0
1553	11107	drehte	B-Bewegung-Subjekt	711785F3-06C3-4D1E-ABA3-37DFD7D7B1CD	1
1554	11114	dann	O	none	0
1555	11119	emsig	O	none	0
1556	11125	die	O	none	0
1557	11129	Spindel	O	none	0
1558	11137	fort	O	none	0
1559	11141	,	O	none	0
1560	11143	dann	O	none	0
1561	11148	und	O	none	0
1562	11152	wann	O	none	0
1563	11157	leise	O	none	0
1564	11163	mit	O	none	0
1565	11167	sich	O	none	0
1566	11171	\n                     	O	none	0
1567	11193	selbst	O	none	0
1568	11200	redend	B-Bewegung-Schall	06F4561B-1458-4274-B19A-96C9DBB8D1F3	1
1569	11206	.	O	none	0
1570	11208	Ihr	O	none	0
1571	11212	ganzes	O	none	0
1572	11219	Benehmen	O	none	0
1573	11228	ließ	O	none	0
1574	11233	errathen	B-Bewegung-ALT	FA7BA4BB-8267-4429-BB42-DAAE5CE75188	1
1575	11241	,	O	none	0
1576	11243	daß	O	none	0
1577	11247	sie	O	none	0
1578	11251	geistesschwach	O	none	0
1579	11266	oder	O	none	0
1580	11270	\n                     	O	none	0
1581	11292	vor	O	none	0
1582	11296	Alter	O	none	0
1583	11302	kindisch	O	none	0
1584	11311	geworden	O	none	0
1585	11320	sein	O	none	0
1586	11325	mußte	O	none	0
1587	11330	.	O	none	0
1588	11331	\n	O	none	0
1589	11332	»	O	none	0
1590	11333	Ich	O	none	0
1591	11337	bitte	O	none	0
1592	11343	um	O	none	0
1593	11346	Nachtquartier	O	none	0
1594	11360	für	O	none	0
1595	11364	mich	O	none	0
1596	11369	und	O	none	0
1597	11373	meine	O	none	0
1598	11379	Leute	O	none	0
1599	11384	,	O	none	0
1600	11385	«	O	none	0
1601	11387	sagte	B-Bewegung-Schall	51030CD7-3856-46FD-B628-4968347967B2	1
1602	11393	jetzt	O	none	0
1603	11399	der	O	none	0
1604	11403	ernste	O	none	0
1605	11409	\n                     	O	none	0
1606	11431	Greis	O	none	0
1607	11436	,	O	none	0
1608	11438	am	B-Positionierung	E6EF76D8-746F-40B7-9861-C3247566C4A4	1
1609	11441	Tische	O	none	0
1610	11448	Platz	O	none	0
1611	11454	nehmend	B-Bewegung-Subjekt	718A99AB-1F37-4C79-B625-8FEB4A81B37B	1
1612	11461	.	O	none	0
1613	11463	»	O	none	0
1614	11464	Eine	O	none	0
1615	11469	gute	B-Dimensionierung-Menge	B1A0996B-C1A8-4E25-8C93-1A21712B1891	1
1616	11474	Streu	O	none	0
1617	11480	und	O	none	0
1618	11484	ein	O	none	0
1619	11488	Gericht	O	none	0
1620	11496	Kartoffeln	O	none	0
1621	11506	\n                     	O	none	0
1622	11528	oder	O	none	0
1623	11533	Haidegrütze	O	none	0
1624	11545	werdet	O	none	0
1625	11552	Ihr	O	none	0
1626	11556	wohl	O	none	0
1627	11561	für	O	none	0
1628	11565	uns	O	none	0
1629	11569	haben	O	none	0
1630	11574	.	O	none	0
1631	11575	«	O	none	0
1632	11576	\n	O	none	0
1633	11577	»	O	none	0
1634	11578	Für	O	none	0
1635	11582	Euch	O	none	0
1636	11587	gäb's	O	none	0
1637	11593	wohl	O	none	0
1638	11598	auch	O	none	0
1639	11603	noch	O	none	0
1640	11608	ein	B-Dimensionierung-Menge	E17076F7-0BB8-4EDF-A030-936ED9DBE647	2
1641	11612	Stück	I-Dimensionierung-Menge	E17076F7-0BB8-4EDF-A030-936ED9DBE647	2
1642	11618	geräuchertes	O	none	0
1643	11631	Fleisch	O	none	0
1644	11639	und	O	none	0
1645	11643	frisches	O	none	0
1646	11651	\n                     	O	none	0
1647	11673	Sauerkraut	O	none	0
1648	11683	,	O	none	0
1649	11684	«	O	none	0
1650	11686	fiel	B-Bewegung-Schall	55FD22FD-8815-4732-9766-2165136236DE	2
1651	11691	der	O	none	0
1652	11695	Wirth	O	none	0
1653	11701	ein	B-Bewegung-Schall	55FD22FD-8815-4732-9766-2165136236DE	2
1654	11704	,	O	none	0
1655	11706	»	O	none	0
1656	11707	und	O	none	0
1657	11711	dazu	O	none	0
1658	11716	möcht	O	none	0
1659	11721	'	O	none	0
1660	11723	ich	O	none	0
1661	11727	Euch	O	none	0
1662	11732	rathen	B-Bewegung-Schall	E0EBEB00-874C-4316-90EF-751FE2EDF416	1
1663	11738	,	O	none	0
1664	11740	damit	O	none	0
1665	11746	Euer	O	none	0
1666	11750	\n                     	O	none	0
1667	11772	Knecht	O	none	0
1668	11779	nicht	O	none	0
1669	11785	Hunger	O	none	0
1670	11792	leiden	O	none	0
1671	11799	darf	O	none	0
1672	11803	.	O	none	0
1673	11805	Mit	O	none	0
1674	11809	Erlaubniß	O	none	0
1675	11818	,	O	none	0
1676	11820	Ihr	O	none	0
1677	11824	kommt	B-Bewegung-Subjekt	99B01284-202A-4D97-BDE6-A6583C8F9561	1
1678	11830	aus	B-Richtung	49BBA6BA-B3CD-4CFC-9998-3B86178FBDC3	1
1679	11834	Polen	B-Ort-Container-BK	3EBADC5D-B80E-4421-BA25-D32755CE9A2D	1
1680	11839	?	O	none	0
1681	11840	«	O	none	0
1682	11841	\n	O	none	0
1683	11842	»	O	none	0
1684	11843	Tief	B-Dimensionierung-Abstand	47439EB9-2102-45CC-853C-D992C6E0C3F8	1
1685	11848	aus	B-Richtung	B66BE122-9E53-40A3-9300-18A58FAA279E	1
1686	11852	Polen	B-Ort-Container-BK	DFC2B8F0-6C05-4A6F-87E9-D8629799C13B	1
1687	11857	!	O	none	0
1688	11858	«	O	none	0
1689	11859	\n	O	none	0
1690	11860	»	O	none	0
1691	11861	Nun	O	none	0
1692	11865	ich	O	none	0
1693	11869	will	O	none	0
1694	11874	hoffen	O	none	0
1695	11880	,	O	none	0
1696	11882	daß	O	none	0
1697	11886	Ihr	O	none	0
1698	11890	nicht	O	none	0
1699	11896	zu	O	none	0
1700	11899	den	O	none	0
1701	11903	Rebellen	O	none	0
1702	11912	gehört	O	none	0
1703	11919	und	O	none	0
1704	11923	Eure	O	none	0
1705	11928	Papiere	O	none	0
1706	11936	in	O	none	0
1707	11938	\n                     	O	none	0
1708	11960	Richtigkeit	O	none	0
1709	11972	sind	O	none	0
1710	11976	.	O	none	0
1711	11978	Die	O	none	0
1712	11982	Gensdarmen	O	none	0
1713	11993	sind	O	none	0
1714	11998	jetzt	O	none	0
1715	12004	wachsamer	O	none	0
1716	12014	und	O	none	0
1717	12018	strenger	O	none	0
1718	12027	als	O	none	0
1719	12031	vor	O	none	0
1720	12035	Jahr	O	none	0
1721	12039	\n                     	O	none	0
1722	12061	und	O	none	0
1723	12065	Tag	O	none	0
1724	12068	;	O	none	0
1725	12070	denn	O	none	0
1726	12075	die	O	none	0
1727	12079	Haiden	B-Ort-Container	39BE8DC7-E24D-45B5-BE8D-E0329C9E86D4	1
1728	12086	 	O	none	0
1729	12087	stecken	B-Bewegung-ALT	7E8098E7-7CD3-40BF-AA6D-D7D89FE33977	1
1730	12095	voll	B-Dimensionierung-Menge	8FBB1705-51D1-4EBB-AA49-185E8FF2437E	1
1731	12100	verlaufenen	B-Bewegung-ALT	03395A9F-370E-4135-9276-4F86853DFA1C	1
1732	12112	Gesindels	O	none	0
1733	12121	,	O	none	0
1734	12123	das	O	none	0
1735	12127	sich	O	none	0
1736	12131	\n                     	O	none	0
1737	12153	heimlich	O	none	0
1738	12162	über	B-Richtung	7DCE5C7B-30DD-4829-9B9F-F41EAF5173D8	1
1739	12167	die	O	none	0
1740	12171	Grenzen	B-Ort-Abstrakt	6E03335A-1EAE-4F56-8EA8-CCCCCF21568F	1
1741	12179	geschlichen	B-Bewegung-Schall	827E1113-72CD-48BA-9751-B331AACD1A25	1
1742	12191	hat	O	none	0
1743	12194	.	O	none	0
1744	12195	«	O	none	0
1745	12196	\n	O	none	0
1746	12197	»	O	none	0
1747	12198	Mein	O	none	0
1748	12203	Paß	O	none	0
1749	12207	steht	O	none	0
1750	12213	Euch	O	none	0
1751	12218	zu	O	none	0
1752	12221	Diensten	O	none	0
1753	12229	.	O	none	0
1754	12230	«	O	none	0
1755	12231	\n	O	none	0
1756	12232	»	O	none	0
1757	12233	Daß	O	none	0
1758	12237	mich	O	none	0
1759	12242	Gott	O	none	0
1760	12247	bewahre	O	none	0
1761	12254	!	O	none	0
1762	12256	Meinethalb	O	none	0
1763	12267	frag	B-Bewegung-Schall	DB7289EE-8B3E-48BA-8368-6C0A04D8D6E3	1
1764	12271	'	O	none	0
1765	12273	ich	O	none	0
1766	12277	nicht	O	none	0
1767	12282	,	O	none	0
1768	12284	es	O	none	0
1769	12287	geschieht	O	none	0
1770	12297	blos	O	none	0
1771	12302	der	O	none	0
1772	12305	\n                     	O	none	0
1773	12327	Sicherheit	O	none	0
1774	12338	der	O	none	0
1775	12342	Reisenden	O	none	0
1776	12352	wegen	O	none	0
1777	12357	.	O	none	0
1778	12359	Gäb's	O	none	0
1779	12365	nicht	O	none	0
1780	12371	Gensdarmerie	O	none	0
1781	12383	,	O	none	0
1782	12385	mir	O	none	0
1783	12389	zu	O	none	0
1784	12392	Gefallen	O	none	0
1785	12400	\n                     	O	none	0
1786	12422	brauchten	O	none	0
1787	12432	die	O	none	0
1788	12436	Pässe	O	none	0
1789	12441	,	O	none	0
1790	12443	weiß	O	none	0
1791	12448	Gott	O	none	0
1792	12452	,	O	none	0
1793	12454	nicht	O	none	0
1794	12460	erfunden	O	none	0
1795	12469	worden	O	none	0
1796	12476	zu	O	none	0
1797	12479	sein	O	none	0
1798	12483	!	O	none	0
1799	12485	Ihr	O	none	0
1800	12489	seid	O	none	0
1801	12494	kein	O	none	0
1802	12498	\n                     	O	none	0
1803	12520	Pole	O	none	0
1804	12525	scheint	B-Bewegung-ALT	5570C985-2D9D-4974-9335-050671FC03B5	1
1805	12533	mir	O	none	0
1806	12536	?	O	none	0
1807	12537	«	O	none	0
1808	12538	\n	O	none	0
1809	12539	»	O	none	0
1810	12540	Von	O	none	0
1811	12544	Geburt	O	none	0
1812	12551	nicht	O	none	0
1813	12556	.	O	none	0
1814	12557	«	O	none	0
1815	12558	\n	O	none	0
1816	12559	»	O	none	0
1817	12560	Sah's	B-Bewegung-Licht	16F05816-EDDB-43F7-B09B-9A00990BD021	1
1818	12566	Euch	O	none	0
1819	12571	gleich	O	none	0
1820	12578	an	O	none	0
1821	12580	,	O	none	0
1822	12582	alter	O	none	0
1823	12588	Vater	O	none	0
1824	12593	!	O	none	0
1825	12595	So	O	none	0
1826	12598	ehrlich	O	none	0
1827	12606	und	O	none	0
1828	12610	treuherzig	O	none	0
1829	12621	wie	O	none	0
1830	12625	Ihr	O	none	0
1831	12628	,	O	none	0
1832	12630	sieht	B-Bewegung-ALT	DEE94833-9B5F-41AB-8743-D184375C1586	2
1833	12635	\n                     	O	none	0
1834	12657	kein	O	none	0
1835	12662	polnischer	O	none	0
1836	12673	Bauer	O	none	0
1837	12679	aus	B-Bewegung-ALT	DEE94833-9B5F-41AB-8743-D184375C1586	2
1838	12682	.	O	none	0
1839	12683	«	O	none	0
1840	12684	\n	O	none	0
1841	12685	»	O	none	0
1842	12686	Muß	O	none	0
1843	12690	ich	O	none	0
1844	12694	denn	O	none	0
1845	12699	gerade	O	none	0
1846	12706	ein	O	none	0
1847	12710	Bauer	O	none	0
1848	12716	sein	O	none	0
1849	12720	?	O	none	0
1850	12721	«	O	none	0
1851	12723	versetzte	B-Bewegung-Schall	7ED626FB-84D5-44A8-B0D3-C55C482F2501	1
